match_id,match_date,kick_off,home_score,away_score,match_status,match_status_360,last_updated,last_updated_360,match_week,competition_id,competition_country_name,competition_name,competition,season_id,season,home_team_id,home_team,home_team_gender,home_team_group,home_team_country_id,home_team_country_name,away_team_id,away_team,away_team_gender,away_team_group,away_team_country_id,away_team_country_name,competition_stage_id,competition_stage,stadium_id,stadium,stadium_country_id,stadium_country_name,referee_id,referee,referee_country_id,referee_country_name,home_managers,away_managers,home_manager_id,home_manager_name,home_manager_nickname,home_manager_dob,home_manager_country_id,home_manager_country_name,away_manager_id,away_manager_name,away_manager_nickname,away_manager_dob,away_manager_country_id,away_manager_country_name,data_version,shot_fidelity_version,xy_fidelity_version
3913112,2023-12-17,16:00:00.000,0,3,available,unscheduled,2023-12-18T07:47:03.225421,,10,37,England,FA Women's Super League,England - FA Women's Super League,281,2023/2024,973,Bristol City WFC,female,,68,England,971,Chelsea FCW,female,,68,England,1,Regular Season,32.0,Ashton Gate,68.0,England,898.0,Amy Fearn,68.0,England,Lauren Smith,Emma Hayes,1000983,Lauren Smith,,,249,Wales,152,Emma Hayes,,1976-10-18,68,England,1.1.0,2,2
3913113,2023-12-16,14:00:00.000,1,0,available,unscheduled,2024-01-31T07:55:56.581300,,10,37,England,FA Women's Super League,England - FA Women's Super League,281,2023/2024,749,Tottenham Hotspur Women,female,,68,England,968,Arsenal WFC,female,,68,England,1,Regular Season,600.0,Tottenham Hotspur Stadium,68.0,England,833.0,Cheryl Foster,249.0,Wales,Robert Vilahamn,Jonas Eidevall,1000768,Robert Vilahamn,,1983-01-02,220,Sweden,1771,Jonas Eidevall,,1983-01-28,220,Sweden,1.1.0,2,2
3913110,2023-12-10,17:00:00.000,0,1,available,unscheduled,2024-01-09T12:37:48.161059,,9,37,England,FA Women's Super League,England - FA Women's Super League,281,2023/2024,972,West Ham United LFC,female,,68,England,967,Everton LFC,female,,68,England,1,Regular Season,116891.0,Chigwell Construction Stadium,68.0,England,1007206.0,Adewunmi Soneye,68.0,England,Rehanne Skinner,Brian Sørensen,5389,Rehanne Skinner,,1979-11-13,68,England,1002151,Brian Sørensen,,1980-06-15,61,Denmark,1.1.0,2,2
3913106,2023-12-10,16:00:00.000,2,2,available,unscheduled,2024-01-09T12:38:53.663080,,9,37,England,FA Women's Super League,England - FA Women's Super League,281,2023/2024,965,Brighton & Hove Albion WFC,female,,68,England,2652,Leicester City WFC,female,,68,England,1,Regular Season,4494.0,Broadfield Stadium,68.0,England,1004975.0,Melissa Burgin,68.0,England,Melissa Phillips,Willie Kirk,1002160,Melissa Phillips,,,68,England,639,Willie Kirk,,1978-06-07,201,Scotland,1.1.0,2,2
3913105,2023-12-10,14:30:00.000,4,1,available,unscheduled,2023-12-10T23:49:48.330329,,9,37,England,FA Women's Super League,England - FA Women's Super League,281,2023/2024,968,Arsenal WFC,female,,68,England,971,Chelsea FCW,female,,68,England,1,Regular Season,3.0,Emirates Stadium,68.0,England,566.0,Rebecca Welch,68.0,England,Jonas Eidevall,Emma Hayes,1771,Jonas Eidevall,,1983-01-28,220,Sweden,152,Emma Hayes,,1976-10-18,68,England,1.1.0,2,2
3913111,2023-12-17,12:15:00.000,1,2,available,unscheduled,2026-04-10T15:05:33.537754,,10,37,England,FA Women's Super League,England - FA Women's Super League,281,2023/2024,1475,Manchester United W,female,,68,England,966,Liverpool WFC,female,,68,England,1,Regular Season,4979.0,Leigh Sports Village Stadium,68.0,England,1005310.0,Lauren Impey,68.0,England,Marc Skinner,Matt Beard,128,Marc Skinner,,1983-03-23,68,England,139,Matt Beard,,1978-01-09,68,England,1.1.0,2,2
3913103,2023-11-26,16:00:00.000,5,2,available,unscheduled,2023-12-10T08:07:54.372804,,8,37,England,FA Women's Super League,England - FA Women's Super League,281,2023/2024,971,Chelsea FCW,female,,68,England,2652,Leicester City WFC,female,,68,England,1,Regular Season,132.0,Kingsmeadow,68.0,England,1008272.0,Megan Wilson,68.0,England,Emma Hayes,Willie Kirk,152,Emma Hayes,,1976-10-18,68,England,639,Willie Kirk,,1978-06-07,201,Scotland,1.1.0,2,2
3913104,2023-11-26,12:30:00.000,0,2,available,unscheduled,2026-04-11T13:04:11.590181,,8,37,England,FA Women's Super League,England - FA Women's Super League,281,2023/2024,973,Bristol City WFC,female,,68,England,1475,Manchester United W,female,,68,England,1,Regular Season,32.0,Ashton Gate,68.0,England,1005338.0,Stacey Fullicks,68.0,England,Lauren Smith,Marc Skinner,1000983,Lauren Smith,,,249,Wales,128,Marc Skinner,,1983-03-23,68,England,1.1.0,2,2
3912594,2023-10-01,16:00:00.000,2,4,available,unscheduled,2023-11-01T12:55:08.492618,,1,37,England,FA Women's Super League,England - FA Women's Super League,281,2023/2024,973,Bristol City WFC,female,,68,England,2652,Leicester City WFC,female,,68,England,1,Regular Season,32.0,Ashton Gate,68.0,England,926.0,Elizabeth Simms,68.0,England,Lauren Smith,Willie Kirk,1000983,Lauren Smith,,,249,Wales,639,Willie Kirk,,1978-06-07,201,Scotland,1.1.0,2,2
3913079,2023-10-22,20:45:00.000,1,2,available,unscheduled,2024-08-05T15:32:12.040887,,4,37,England,FA Women's Super League,England - FA Women's Super League,281,2023/2024,973,Bristol City WFC,female,,68,England,968,Arsenal WFC,female,,68,England,1,Regular Season,32.0,Ashton Gate,68.0,England,1007206.0,Adewunmi Soneye,68.0,England,Lauren Smith,Jonas Eidevall,1000983,Lauren Smith,,,249,Wales,1771,Jonas Eidevall,,1983-01-28,220,Sweden,1.1.0,2,2
3913075,2023-10-21,11:30:00.000,2,4,available,unscheduled,2026-04-07T09:09:44.991034,,4,37,England,FA Women's Super League,England - FA Women's Super League,281,2023/2024,2647,Aston Villa W,female,,68,England,749,Tottenham Hotspur Women,female,,68,England,1,Regular Season,1001075.0,Poundland Bescot Stadium,68.0,England,1005310.0,Lauren Impey,68.0,England,Carla Ward,Robert Vilahamn,3978,Carla Ward,,1982-12-21,68,England,1000768,Robert Vilahamn,,1983-01-02,220,Sweden,1.1.0,2,2
3913077,2023-10-22,16:00:00.000,4,2,available,unscheduled,2023-11-08T14:02:11.893328,,4,37,England,FA Women's Super League,England - FA Women's Super League,281,2023/2024,971,Chelsea FCW,female,,68,England,965,Brighton & Hove Albion WFC,female,,68,England,1,Regular Season,132.0,Kingsmeadow,68.0,England,1005338.0,Stacey Fullicks,68.0,England,Emma Hayes,Melissa Phillips,152,Emma Hayes,,1976-10-18,68,England,1002160,Melissa Phillips,,,68,England,1.1.0,2,2
3913081,2023-11-04,12:30:00.000,0,6,available,unscheduled,2026-04-07T09:10:43.540015,,5,37,England,FA Women's Super League,England - FA Women's Super League,281,2023/2024,2647,Aston Villa W,female,,68,England,971,Chelsea FCW,female,,68,England,1,Regular Season,72.0,Poundland Bescot Stadium,68.0,England,937.0,Abigail Byrne,68.0,England,Carla Ward,Emma Hayes,3978,Carla Ward,,1982-12-21,68,England,152,Emma Hayes,,1976-10-18,68,England,1.1.0,2,2
3913078,2023-10-22,12:00:00.000,0,5,available,unscheduled,2026-04-11T13:02:25.254721,,4,37,England,FA Women's Super League,England - FA Women's Super League,281,2023/2024,967,Everton LFC,female,,68,England,1475,Manchester United W,female,,68,England,1,Regular Season,4989.0,Walton Hall Park,68.0,England,2135.0,Adam Herczeg,68.0,England,Brian Sørensen,Marc Skinner,1002151,Brian Sørensen,,1980-06-15,61,Denmark,128,Marc Skinner,,1983-03-23,68,England,1.1.0,2,2
3913080,2023-10-22,17:00:00.000,1,1,available,unscheduled,2023-11-22T13:35:18.295693,,4,37,England,FA Women's Super League,England - FA Women's Super League,281,2023/2024,972,West Ham United LFC,female,,68,England,966,Liverpool WFC,female,,68,England,1,Regular Season,116891.0,Chigwell Construction Stadium,68.0,England,2108.0,Steven Hughes,68.0,England,Rehanne Skinner,Matt Beard,5389,Rehanne Skinner,,1979-11-13,68,England,139,Matt Beard,,1978-01-09,68,England,1.1.0,2,2
3913076,2023-10-21,19:15:00.000,0,1,available,unscheduled,2023-11-07T13:39:04.855186,,4,37,England,FA Women's Super League,England - FA Women's Super League,281,2023/2024,2652,Leicester City WFC,female,,68,England,746,Manchester City WFC,female,,68,England,1,Regular Season,20.0,King Power Stadium ,68.0,England,1001871.0,Farai Hallam,68.0,England,Willie Kirk,Gareth Taylor,639,Willie Kirk,,1978-06-07,201,Scotland,5115,Gareth Taylor,,1973-02-25,249,Wales,1.1.0,2,2
3913071,2023-10-15,11:00:00.000,1,1,available,unscheduled,2026-04-10T15:02:09.351712,,3,37,England,FA Women's Super League,England - FA Women's Super League,281,2023/2024,1475,Manchester United W,female,,68,England,2652,Leicester City WFC,female,,68,England,1,Regular Season,4979.0,Leigh Sports Village Stadium,68.0,England,1007206.0,Adewunmi Soneye,68.0,England,Marc Skinner,Willie Kirk,128,Marc Skinner,,1983-03-23,68,England,639,Willie Kirk,,1978-06-07,201,Scotland,1.1.0,2,2
3913073,2023-10-15,13:00:00.000,2,1,available,unscheduled,2026-04-07T09:08:40.259044,,3,37,England,FA Women's Super League,England - FA Women's Super League,281,2023/2024,968,Arsenal WFC,female,,68,England,2647,Aston Villa W,female,,68,England,1,Regular Season,3.0,Emirates Stadium,68.0,England,898.0,Amy Fearn,68.0,England,Jonas Eidevall,Carla Ward,1771,Jonas Eidevall,,1983-01-28,220,Sweden,3978,Carla Ward,,1982-12-21,68,England,1.1.0,2,2
3913072,2023-10-15,15:00:00.000,5,0,available,unscheduled,2023-10-29T03:46:07.617691,,3,37,England,FA Women's Super League,England - FA Women's Super League,281,2023/2024,746,Manchester City WFC,female,,68,England,973,Bristol City WFC,female,,68,England,1,Regular Season,99.0,Joie Stadium,68.0,England,1005338.0,Stacey Fullicks,68.0,England,Gareth Taylor,Lauren Smith,5115,Gareth Taylor,,1973-02-25,249,Wales,1000983,Lauren Smith,,,249,Wales,1.1.0,2,2
3912593,2023-10-01,17:00:00.000,0,2,available,unscheduled,2023-11-07T17:19:12.611871,,1,37,England,FA Women's Super League,England - FA Women's Super League,281,2023/2024,972,West Ham United LFC,female,,68,England,746,Manchester City WFC,female,,68,England,1,Regular Season,116891.0,Chigwell Construction Stadium,68.0,England,937.0,Abigail Byrne,68.0,England,Rehanne Skinner,Gareth Taylor,5389,Rehanne Skinner,,1979-11-13,68,England,5115,Gareth Taylor,,1973-02-25,249,Wales,1.1.0,2,2
3913074,2023-10-15,18:00:00.000,1,3,available,unscheduled,2023-10-16T09:22:59.616350,,3,37,England,FA Women's Super League,England - FA Women's Super League,281,2023/2024,965,Brighton & Hove Albion WFC,female,,68,England,749,Tottenham Hotspur Women,female,,68,England,1,Regular Season,203.0,The American Express Community Stadium,68.0,England,914.0,Kirsty Dowle,68.0,England,Melissa Phillips,Robert Vilahamn,1002160,Melissa Phillips,,,68,England,1000768,Robert Vilahamn,,1983-01-02,220,Sweden,1.1.0,2,2
3912602,2023-10-08,17:00:00.000,1,0,available,unscheduled,2023-10-09T11:04:52.742716,,2,37,England,FA Women's Super League,England - FA Women's Super League,281,2023/2024,2652,Leicester City WFC,female,,68,England,967,Everton LFC,female,,68,England,1,Regular Season,20.0,King Power Stadium ,68.0,England,1005338.0,Stacey Fullicks,68.0,England,Willie Kirk,Brian Sørensen,639,Willie Kirk,,1978-06-07,201,Scotland,1002151,Brian Sørensen,,1980-06-15,61,Denmark,1.1.0,2,2
3912600,2023-10-08,14:30:00.000,1,1,available,unscheduled,2023-10-17T09:11:02.443248,,2,37,England,FA Women's Super League,England - FA Women's Super League,281,2023/2024,746,Manchester City WFC,female,,68,England,971,Chelsea FCW,female,,68,England,1,Regular Season,99.0,Joie Stadium,68.0,England,1711.0,Emily Heaslip,68.0,England,Gareth Taylor,Emma Hayes,5115,Gareth Taylor,,1973-02-25,249,Wales,152,Emma Hayes,,1976-10-18,68,England,1.1.0,2,2
3912601,2023-10-08,16:00:00.000,3,1,available,unscheduled,2023-10-25T05:54:40.966354,,2,37,England,FA Women's Super League,England - FA Women's Super League,281,2023/2024,749,Tottenham Hotspur Women,female,,68,England,973,Bristol City WFC,female,,68,England,1,Regular Season,4420.0,Brisbane Road,68.0,England,1005310.0,Lauren Impey,68.0,England,Robert Vilahamn,Lauren Smith,1000768,Robert Vilahamn,,1983-01-02,220,Sweden,1000983,Lauren Smith,,,249,Wales,1.1.0,2,2
3913188,2024-05-18,17:00:00.000,3,1,available,unscheduled,2024-05-19T16:23:05.034897,,22,37,England,FA Women's Super League,England - FA Women's Super League,281,2023/2024,749,Tottenham Hotspur Women,female,,68,England,972,West Ham United LFC,female,,68,England,1,Regular Season,600.0,Tottenham Hotspur Stadium,68.0,England,1007190.0,Phoebe Cross,68.0,England,Robert Vilahamn,Rehanne Skinner,1000768,Robert Vilahamn,,1983-01-02,220,Sweden,5389,Rehanne Skinner,,1979-11-13,68,England,1.1.0,2,2
3913187,2024-05-18,14:00:00.000,0,6,available,unscheduled,2026-04-10T15:03:13.448306,,22,37,England,FA Women's Super League,England - FA Women's Super League,281,2023/2024,1475,Manchester United W,female,,68,England,971,Chelsea FCW,female,,68,England,1,Regular Season,2.0,Old Trafford,68.0,England,566.0,Rebecca Welch,68.0,England,Marc Skinner,Emma Hayes,128,Marc Skinner,,1983-03-23,68,England,152,Emma Hayes,,1976-10-18,68,England,1.1.0,2,2
3913184,2024-05-18,14:00:00.000,1,2,available,unscheduled,2026-04-07T09:19:11.751587,,22,37,England,FA Women's Super League,England - FA Women's Super League,281,2023/2024,2647,Aston Villa W,female,,68,England,746,Manchester City WFC,female,,68,England,1,Regular Season,211.0,Villa Park,68.0,England,914.0,Kirsty Dowle,68.0,England,Carla Ward,Gareth Taylor,3978,Carla Ward,,1982-12-21,68,England,5115,Gareth Taylor,,1973-02-25,249,Wales,1.1.0,2,2
3913183,2024-05-18,17:00:00.000,0,4,available,unscheduled,2024-05-20T15:25:14.674634,,22,37,England,FA Women's Super League,England - FA Women's Super League,281,2023/2024,973,Bristol City WFC,female,,68,England,967,Everton LFC,female,,68,England,1,Regular Season,32.0,Ashton Gate,68.0,England,1008335.0,Grace Lowe,68.0,England,Lauren Smith,Brian Sørensen,1000983,Lauren Smith,,,249,Wales,1002151,Brian Sørensen,,1980-06-15,61,Denmark,1.1.0,2,2
3913179,2024-05-05,13:00:00.000,1,0,available,unscheduled,2026-04-11T13:03:26.459277,,21,37,England,FA Women's Super League,England - FA Women's Super League,281,2023/2024,966,Liverpool WFC,female,,68,England,1475,Manchester United W,female,,68,England,1,Regular Season,579.0,Prenton Park,68.0,England,1004975.0,Melissa Burgin,68.0,England,Matt Beard,Marc Skinner,139,Matt Beard,,1978-01-09,68,England,128,Marc Skinner,,1983-03-23,68,England,1.1.0,2,2
3913178,2024-05-05,17:00:00.000,1,1,available,unscheduled,2024-05-08T15:37:22.614788,,21,37,England,FA Women's Super League,England - FA Women's Super League,281,2023/2024,972,West Ham United LFC,female,,68,England,2652,Leicester City WFC,female,,68,England,1,Regular Season,116891.0,Chigwell Construction Stadium,68.0,England,937.0,Abigail Byrne,68.0,England,Rehanne Skinner,Willie Kirk,5389,Rehanne Skinner,,1979-11-13,68,England,639,Willie Kirk,,1978-06-07,201,Scotland,1.1.0,2,2
3913177,2024-05-05,16:15:00.000,1,2,available,unscheduled,2024-05-07T14:31:18.298854,,21,37,England,FA Women's Super League,England - FA Women's Super League,281,2023/2024,746,Manchester City WFC,female,,68,England,968,Arsenal WFC,female,,68,England,1,Regular Season,99.0,Joie Stadium,68.0,England,566.0,Rebecca Welch,68.0,England,Gareth Taylor,Jonas Eidevall,5115,Gareth Taylor,,1973-02-25,249,Wales,1771,Jonas Eidevall,,1983-01-28,220,Sweden,1.1.0,2,2
3913176,2024-04-28,14:30:00.000,1,1,available,unscheduled,2024-06-09T23:09:53.120448,,20,37,England,FA Women's Super League,England - FA Women's Super League,281,2023/2024,967,Everton LFC,female,,68,England,968,Arsenal WFC,female,,68,England,1,Regular Season,4989.0,Walton Hall Park,68.0,England,1007190.0,Phoebe Cross,68.0,England,Brian Sørensen,Jonas Eidevall,1002151,Brian Sørensen,,1980-06-15,61,Denmark,1771,Jonas Eidevall,,1983-01-28,220,Sweden,1.1.0,2,2
3913172,2024-04-28,16:00:00.000,1,1,available,unscheduled,2024-06-13T02:55:15.249174,,20,37,England,FA Women's Super League,England - FA Women's Super League,281,2023/2024,749,Tottenham Hotspur Women,female,,68,England,965,Brighton & Hove Albion WFC,female,,68,England,1,Regular Season,4420.0,Brisbane Road,68.0,England,1004975.0,Melissa Burgin,68.0,England,Robert Vilahamn,Mikey Harris,1000768,Robert Vilahamn,,1983-01-02,220,Sweden,1002375,Mikey Harris,,1984-09-23,68,England,1.1.0,2,2
3913170,2024-04-20,13:30:00.000,0,1,available,unscheduled,2024-04-20T23:16:27.800859,,19,37,England,FA Women's Super League,England - FA Women's Super League,281,2023/2024,973,Bristol City WFC,female,,68,England,966,Liverpool WFC,female,,68,England,1,Regular Season,32.0,Ashton Gate,68.0,England,1007190.0,Phoebe Cross,68.0,England,Lauren Smith,Matt Beard,1000983,Lauren Smith,,,249,Wales,139,Matt Beard,,1978-01-09,68,England,1.1.0,2,2
3913164,2024-03-31,16:00:00.000,0,0,available,unscheduled,2024-04-01T04:35:15.914936,,18,37,England,FA Women's Super League,England - FA Women's Super League,281,2023/2024,972,West Ham United LFC,female,,68,England,965,Brighton & Hove Albion WFC,female,,68,England,1,Regular Season,116891.0,Chigwell Construction Stadium,68.0,England,914.0,Kirsty Dowle,68.0,England,Rehanne Skinner,Mikey Harris,5389,Rehanne Skinner,,1979-11-13,68,England,1002375,Mikey Harris,,1984-09-23,68,England,1.1.0,2,2
3913159,2024-03-30,12:30:00.000,2,2,available,unscheduled,2026-04-07T09:15:50.767016,,18,37,England,FA Women's Super League,England - FA Women's Super League,281,2023/2024,2647,Aston Villa W,female,,68,England,2652,Leicester City WFC,female,,68,England,1,Regular Season,1001075.0,Poundland Bescot Stadium,68.0,England,926.0,Elizabeth Simms,68.0,England,Carla Ward,Willie Kirk,3978,Carla Ward,,1982-12-21,68,England,639,Willie Kirk,,1978-06-07,201,Scotland,1.1.0,2,2
3913158,2024-03-24,18:30:00.000,0,2,available,unscheduled,2024-07-25T19:20:45.497719,,17,37,England,FA Women's Super League,England - FA Women's Super League,281,2023/2024,972,West Ham United LFC,female,,68,England,971,Chelsea FCW,female,,68,England,1,Regular Season,116891.0,Chigwell Construction Stadium,68.0,England,1008272.0,Megan Wilson,68.0,England,Rehanne Skinner,Emma Hayes,5389,Rehanne Skinner,,1979-11-13,68,England,152,Emma Hayes,,1976-10-18,68,England,1.1.0,2,2
3913154,2024-03-24,16:00:00.000,0,1,available,unscheduled,2024-08-05T15:28:45.960243,,17,37,England,FA Women's Super League,England - FA Women's Super League,281,2023/2024,973,Bristol City WFC,female,,68,England,749,Tottenham Hotspur Women,female,,68,England,1,Regular Season,32.0,Ashton Gate,68.0,England,1007190.0,Phoebe Cross,68.0,England,Lauren Smith,Robert Vilahamn,1000983,Lauren Smith,,,249,Wales,1000768,Robert Vilahamn,,1983-01-02,220,Sweden,1.1.0,2,2
3913149,2024-03-17,16:00:00.000,1,0,available,unscheduled,2024-03-18T03:04:22.403733,,16,37,England,FA Women's Super League,England - FA Women's Super League,281,2023/2024,749,Tottenham Hotspur Women,female,,68,England,2652,Leicester City WFC,female,,68,England,1,Regular Season,4420.0,Brisbane Road,68.0,England,1007206.0,Adewunmi Soneye,68.0,England,Robert Vilahamn,Willie Kirk,1000768,Robert Vilahamn,,1983-01-02,220,Sweden,639,Willie Kirk,,1978-06-07,201,Scotland,1.1.0,2,2
3913145,2024-03-03,20:00:00.000,0,4,available,unscheduled,2024-03-04T06:58:07.723832,,15,37,England,FA Women's Super League,England - FA Women's Super League,281,2023/2024,2652,Leicester City WFC,female,,68,England,971,Chelsea FCW,female,,68,England,1,Regular Season,20.0,King Power Stadium ,68.0,England,1007190.0,Phoebe Cross,68.0,England,Willie Kirk,Emma Hayes,639,Willie Kirk,,1978-06-07,201,Scotland,152,Emma Hayes,,1976-10-18,68,England,1.1.0,2,2
3913143,2024-03-02,14:00:00.000,2,1,available,unscheduled,2024-03-15T07:22:31.723985,,15,37,England,FA Women's Super League,England - FA Women's Super League,281,2023/2024,746,Manchester City WFC,female,,68,England,967,Everton LFC,female,,68,England,1,Regular Season,99.0,Joie Stadium,68.0,England,1005310.0,Lauren Impey,68.0,England,Gareth Taylor,Brian Sørensen,5115,Gareth Taylor,,1973-02-25,249,Wales,1002151,Brian Sørensen,,1980-06-15,61,Denmark,1.1.0,2,2
3913142,2024-03-03,14:30:00.000,1,0,available,unscheduled,2024-07-27T19:44:44.103443,,15,37,England,FA Women's Super League,England - FA Women's Super League,281,2023/2024,968,Arsenal WFC,female,,68,England,749,Tottenham Hotspur Women,female,,68,England,1,Regular Season,3.0,Emirates Stadium,68.0,England,937.0,Abigail Byrne,68.0,England,Jonas Eidevall,Robert Vilahamn,1771,Jonas Eidevall,,1983-01-28,220,Sweden,1000768,Robert Vilahamn,,1983-01-02,220,Sweden,1.1.0,2,2
3913140,2024-02-18,17:00:00.000,5,2,available,unscheduled,2024-02-19T07:19:07.567707,,14,37,England,FA Women's Super League,England - FA Women's Super League,281,2023/2024,2652,Leicester City WFC,female,,68,England,973,Bristol City WFC,female,,68,England,1,Regular Season,20.0,King Power Stadium ,68.0,England,893.0,Stacey Pearson,68.0,England,Willie Kirk,Lauren Smith,639,Willie Kirk,,1978-06-07,201,Scotland,1000983,Lauren Smith,,,249,Wales,1.1.0,2,2
3913139,2024-02-18,14:00:00.000,1,2,available,unscheduled,2026-04-07T09:22:18.202184,,14,37,England,FA Women's Super League,England - FA Women's Super League,281,2023/2024,749,Tottenham Hotspur Women,female,,68,England,2647,Aston Villa W,female,,68,England,1,Regular Season,4420.0,Brisbane Road,68.0,England,1007206.0,Adewunmi Soneye,68.0,England,Robert Vilahamn,Carla Ward,1000768,Robert Vilahamn,,1983-01-02,220,Sweden,3978,Carla Ward,,1982-12-21,68,England,1.1.0,2,2
3913136,2024-02-18,15:00:00.000,2,0,available,unscheduled,2024-02-19T11:55:45.434784,,14,37,England,FA Women's Super League,England - FA Women's Super League,281,2023/2024,967,Everton LFC,female,,68,England,972,West Ham United LFC,female,,68,England,1,Regular Season,4989.0,Walton Hall Park,68.0,England,26.0,Anthony Backhouse,68.0,England,Brian Sørensen,Rehanne Skinner,1002151,Brian Sørensen,,1980-06-15,61,Denmark,5389,Rehanne Skinner,,1979-11-13,68,England,1.1.0,2,2
3913133,2024-02-04,12:00:00.000,2,0,available,unscheduled,2026-04-10T14:58:42.959956,,13,37,England,FA Women's Super League,England - FA Women's Super League,281,2023/2024,1475,Manchester United W,female,,68,England,965,Brighton & Hove Albion WFC,female,,68,England,1,Regular Season,4979.0,Leigh Sports Village Stadium,68.0,England,1008272.0,Megan Wilson,68.0,England,Marc Skinner,Mikey Harris,128,Marc Skinner,,1983-03-23,68,England,1002375,Mikey Harris,,1984-09-23,68,England,1.1.0,2,2
3913132,2024-02-04,15:00:00.000,2,0,available,unscheduled,2024-02-05T03:16:24.021012,,13,37,England,FA Women's Super League,England - FA Women's Super League,281,2023/2024,746,Manchester City WFC,female,,68,England,2652,Leicester City WFC,female,,68,England,1,Regular Season,99.0,Joie Stadium,68.0,England,928.0,Lisa Benn,68.0,England,Gareth Taylor,Willie Kirk,5115,Gareth Taylor,,1973-02-25,249,Wales,639,Willie Kirk,,1978-06-07,201,Scotland,1.1.0,2,2
3913127,2024-01-28,12:00:00.000,2,1,available,unscheduled,2026-04-10T15:06:43.928933,,12,37,England,FA Women's Super League,England - FA Women's Super League,281,2023/2024,1475,Manchester United W,female,,68,England,2647,Aston Villa W,female,,68,England,1,Regular Season,4979.0,Leigh Sports Village Stadium,68.0,England,1007206.0,Adewunmi Soneye,68.0,England,Marc Skinner,Carla Ward,128,Marc Skinner,,1983-03-23,68,England,3978,Carla Ward,,1982-12-21,68,England,1.1.0,2,2
3913126,2024-01-28,16:00:00.000,0,2,available,unscheduled,2024-02-21T19:55:53.109106,,12,37,England,FA Women's Super League,England - FA Women's Super League,281,2023/2024,749,Tottenham Hotspur Women,female,,68,England,746,Manchester City WFC,female,,68,England,1,Regular Season,4420.0,Brisbane Road,68.0,England,1004975.0,Melissa Burgin,68.0,England,Robert Vilahamn,Gareth Taylor,1000768,Robert Vilahamn,,1983-01-02,220,Sweden,5115,Gareth Taylor,,1973-02-25,249,Wales,1.1.0,2,2
3913124,2024-01-28,16:00:00.000,1,2,available,unscheduled,2024-02-09T00:16:55.010107,,12,37,England,FA Women's Super League,England - FA Women's Super League,281,2023/2024,973,Bristol City WFC,female,,68,England,972,West Ham United LFC,female,,68,England,1,Regular Season,32.0,Ashton Gate,68.0,England,1005310.0,Lauren Impey,68.0,England,Lauren Smith,Rehanne Skinner,1000983,Lauren Smith,,,249,Wales,5389,Rehanne Skinner,,1979-11-13,68,England,1.1.0,2,2
3913123,2024-01-27,19:30:00.000,0,3,available,unscheduled,2024-01-28T15:09:39.561375,,12,37,England,FA Women's Super League,England - FA Women's Super League,281,2023/2024,965,Brighton & Hove Albion WFC,female,,68,England,971,Chelsea FCW,female,,68,England,1,Regular Season,4494.0,Broadfield Stadium,68.0,England,898.0,Amy Fearn,68.0,England,Melissa Phillips,Emma Hayes,1002160,Melissa Phillips,,,68,England,152,Emma Hayes,,1976-10-18,68,England,1.1.0,2,2
3913120,2024-01-21,16:30:00.000,5,1,available,unscheduled,2024-02-01T16:59:02.228549,,11,37,England,FA Women's Super League,England - FA Women's Super League,281,2023/2024,746,Manchester City WFC,female,,68,England,966,Liverpool WFC,female,,68,England,1,Regular Season,99.0,Joie Stadium,68.0,England,914.0,Kirsty Dowle,68.0,England,Gareth Taylor,Matt Beard,5115,Gareth Taylor,,1973-02-25,249,Wales,139,Matt Beard,,1978-01-09,68,England,1.1.0,2,2
3913119,2024-01-19,19:00:00.000,0,1,available,unscheduled,2026-04-07T09:19:07.945262,,11,37,England,FA Women's Super League,England - FA Women's Super League,281,2023/2024,2652,Leicester City WFC,female,,68,England,2647,Aston Villa W,female,,68,England,1,Regular Season,228.0,Pirelli Stadium,68.0,England,926.0,Elizabeth Simms,68.0,England,Willie Kirk,Carla Ward,639,Willie Kirk,,1978-06-07,201,Scotland,3978,Carla Ward,,1982-12-21,68,England,1.1.0,2,2
3913118,2024-01-21,20:45:00.000,3,4,available,unscheduled,2024-02-02T16:05:33.488695,,11,37,England,FA Women's Super League,England - FA Women's Super League,281,2023/2024,972,West Ham United LFC,female,,68,England,749,Tottenham Hotspur Women,female,,68,England,1,Regular Season,116891.0,Chigwell Construction Stadium,68.0,England,893.0,Stacey Pearson,68.0,England,Rehanne Skinner,Robert Vilahamn,5389,Rehanne Skinner,,1979-11-13,68,England,1000768,Robert Vilahamn,,1983-01-02,220,Sweden,1.1.0,2,2
3913116,2023-12-17,15:00:00.000,1,4,available,unscheduled,2023-12-30T11:44:26.000347,,10,37,England,FA Women's Super League,England - FA Women's Super League,281,2023/2024,967,Everton LFC,female,,68,England,746,Manchester City WFC,female,,68,England,1,Regular Season,4989.0,Walton Hall Park,68.0,England,893.0,Stacey Pearson,68.0,England,Brian Sørensen,Gareth Taylor,1002151,Brian Sørensen,,1980-06-15,61,Denmark,5115,Gareth Taylor,,1973-02-25,249,Wales,1.1.0,2,2
